"Product Details","ASIN","URL","Image URL","Brand","Price $","Sales","Revenue","BSR","Seller Country/Region","Fees $","Active Sellers #","Ratings","Review Count","Images","Review velocity","Buy Box","Category","Size Tier","Fulfillment","Dimensions","Weight","Creation Date"
"Homsee Vanity Desk Set Makeup Table with Large Lighted Mirror, Dressing Table with 5 Drawers, Storage Shelves & Cushioned Stool for Bedroom, Black","B0BVHG17C5","https://www.amazon.com/dp/B0BVHG17C5?psc=1","https://m.media-amazon.com/images/I/71ayJNF6H3L._AC_SX425_.jpg","Homsee",259.99,30,"7,799.70","577,474","CN","n/a",1,3.7,30,7,1,"HOMSEE Official Store","Home & Kitchen","n/a","MFN","n/a","n/a","2/11/2023"
"Frenchi Home Furnishing Vanity Set with Stool and Mirror","B00DUDFOMI","https://www.amazon.com/dp/B00DUDFOMI?psc=1","https://m.media-amazon.com/images/I/718ODuDLCtL._AC_SX466_.jpg","Frenchi Furniture",102.86,101,"10,388.86","255,663","AMZ",48.83,1,4.4,"1,370",5,5,"Amazon","Home & Kitchen","Small Oversize","AMZ","18.0x14.0x30.0",38.01,"n/a"
"Fameill Makeup Vanity Desk with Lighted Mirror and Glass Top,White Table Set 3 Drawers,3 Lighting Colors Lights,Large Dressing 45 in(L)","B0BRVFB9HV","https://www.amazon.com/dp/B0BRVFB9HV?psc=1","https://m.media-amazon.com/images/I/71IX9L+FfEL._AC_SY450_.jpg","Fameill",229.99,124,"28,518.76","313,913","CN","n/a",1,4.4,20,9,7,"Fameill","Home & Kitchen","n/a","MFN","n/a","n/a","1/7/2023"
"Furnideco 37"" W Makeup Vanity with Lights,Vanity Desk with Chair, 5 Drawers Makeup Table with Lighted Mirror, 3 Lighting Colors,for Women Girls, White","B0BS3QPTY1","https://www.amazon.com/dp/B0BS3QPTY1?psc=1","https://m.media-amazon.com/images/I/81Rmv0iMWNL._AC_SY450_.jpg","Furnideco",199.99,418,"83,595.82","72,347","CN","n/a",1,4.4,71,7,25,"Furnideco Direct","Home & Kitchen","n/a","MFN","n/a","n/a","1/11/2023"
"YQ WHJB Vanity Set with Lighted Mirror,with Drawers Cabinet Storage Shelves&Cushioned Stool,3 Lighting Modes Adjustable Makeup Vanity Desk Brightness，Makeup Table Cabinet (80 * 40 * 132cm, Pink)","B0BWJJ6WLJ","https://www.amazon.com/dp/B0BWJJ6WLJ?psc=1","https://m.media-amazon.com/images/I/71IQwj07C4L._AC_SX425_.jpg","YQ WHJB",230.00,21,"4,830.00","790,255","CN","n/a",1,4.0,2,7,0,"Quality first,service first","Home & Kitchen","n/a","MFN","n/a","n/a","n/a"
"SMOOL Vanity Desk with Lighted Mirror - Makeup Vanity Table with 3 Color Lighting Modes Adjustable Brightness, Makeup Desk with Movable 3-Drawer Chest and Shelves, Vanity Set for Bedroom, Black 43.5""","B0BRCSPM3R","https://www.amazon.com/dp/B0BRCSPM3R?psc=1","https://m.media-amazon.com/images/I/71bL5DeFxyL._AC_SX425_.jpg","SMOOL",169.90,121,"20,557.90","109,939","HK","n/a",1,4.1,34,9,3,"Naboba","Home & Kitchen","n/a","MFN","n/a","n/a","12/31/2022"
"FUFU&GAGA Vanity Set Makeup Vanity Dressing Table with Sliding Lighted Mirror, 4 Drawers & Shelves, Dresser Desk and Cushioned Stool Set (White/Grey)","B097836LD3","https://www.amazon.com/dp/B097836LD3?psc=1","https://m.media-amazon.com/images/I/71RXgjoIhnL._AC_SX466_.jpg","FUFU&GAGA",199.99,283,"56,597.17","207,071","CN","n/a",1,3.8,508,7,3,"FUFU&GAGA Furniture Store","Home & Kitchen","n/a","MFN","n/a","n/a","10/31/2021"
"BEWISHOME Vanity Desk with Mirror and Lights, Makeup Vanity with Lights, White Vanity Set with Tri-Folding Mirror with 3 Colors, Makeup Table with Stool & Drawers, Dressing Table Vanity Table FST16W","B0C3C2HW83","https://www.amazon.com/dp/B0C3C2HW83?psc=1","https://m.media-amazon.com/images/I/71MQj8q19FL._AC_SX466_.jpg","BEWISHOME",159.99,96,"15,359.04","323,966","CN",56.56,1,5.0,2,8,1,"BEWISHOME","Home & Kitchen","Small Oversize","MFN","18.9x34.3x11.2",50.69,"4/28/2023"
"AIEGLE Large Vanity Desk Set with Sliding Lighted Mirror & Build-in Power Strip, Makeup Dressing Table with Hair Dryer Rack & Cushioned Stool, Black with 3 Colors LED Light","B0C4Y8RZ2X","https://www.amazon.com/dp/B0C4Y8RZ2X?psc=1","https://m.media-amazon.com/images/I/81looRKxfPL._AC_SY450_.jpg","AIEGLE",299.99,"n/a","n/a","119,634","CN","n/a",1,4.2,107,8,0,"AIEGLE","Home & Kitchen","n/a","MFN","n/a","n/a","5/11/2023"
"Lartis Fashion Makeup Vanity Table with Stool,Very Easy to Assemble，Dressing Table,Vanity Desk,Dresser Desk with Mirror, White Wax Wood Legs","B0B869QXFR","https://www.amazon.com/dp/B0B869QXFR?psc=1","https://m.media-amazon.com/images/I/61MJkkt7RHL._AC_SX522_.jpg","Lartis",749.00,13,"9,737.00","1,568,740","US","n/a",1,4.0,1,6,0,"Lartis Direct","Home & Kitchen","n/a","MFN","n/a","n/a","7/31/2022"
"JBLCC Makeup Vanity Set with Lighted Mirror and Charging Station Vanity Table with Drawers and Stool Storage Shelves, Dressing Table Bedroom Furniture (32151USB)","B0BZ4MDVDX","https://www.amazon.com/dp/B0BZ4MDVDX?psc=1","https://m.media-amazon.com/images/I/81VqO2xvPlL._AC_SX569_.jpg","JBLCC",195.90,"n/a","n/a","1,099,588","CN","n/a",1,2.5,4,9,0,"JBLCC SHOP","Home & Kitchen","Small Oversize","FBA","26.0x8.0x31.0",68.01,"3/21/2023"
"White Vanity Desk with Mirror and Lights, Vanity Table Makeup Vanity with Lights 3 Drawers and Cabinets, Charging Station & Sliding Door, Lots Storage Shelves","B0C5RW9CPQ","https://www.amazon.com/dp/B0C5RW9CPQ?psc=1","https://m.media-amazon.com/images/I/71ceIZs73JL._AC_SY450_.jpg","Vabches",213.99,"n/a","n/a","156,732","CN","n/a",1,"n/a",0,9,0,"Betemint","Home & Kitchen","n/a","MFN","n/a","n/a","5/19/2023"
"Kottova Large Vanity Mirror with 17 Dimmable LED,Extra Big Hollywood Makeup Mirror with 3 Color Lights,USB Charging Port,Large Lighted Mirror,Detachable 10X Spot Mirror,Touch Control (24.4""x21.2"")","B09P654NZ2","https://www.amazon.com/dp/B09P654NZ2?psc=1","https://m.media-amazon.com/images/I/71Oio+aqbWL._SX466_.jpg","Kottova",159.69,"1,362","217,497.78","20,361","CN",45.44,1,4.5,867,7,44,"Kottova Direct","Home & Kitchen","Small Oversize","FBA","24.4x5.9x28.1",14.90,"n/a"
"IRONCK Vanity Desk with LED Lighted Mirror & Power Outlet, Makeup Table with Drawers & Cabinet,Storage Stool,for Bedroom, White","B0BRXTTVRQ","https://www.amazon.com/dp/B0BRXTTVRQ?psc=1","https://m.media-amazon.com/images/I/61gcemgxLBL._AC_SX522_.jpg","IRONCK",209.99,812,"170,511.88","48,535","CN","n/a",1,4.4,122,9,28,"IRONCK Direct","Home & Kitchen","n/a","MFN","n/a","n/a","1/9/2023"
"saicheng White Makeup Vanity Set with Sliding Lighted Mirror,Dressing Table with 5 Storage Drawers Shelves, Dresser Desk & Cushioned Stool Set for Bedroom","B0BTYBMD64","https://www.amazon.com/dp/B0BTYBMD64?psc=1","https://m.media-amazon.com/images/I/61xitYGDA7L._AC_SY355_.jpg","saicheng",198.99,"n/a","n/a","1,496,579","CN",67.30,1,1.8,3,6,1,"Saicheng","Home & Kitchen","Small Oversize","n/a","21.5x8.2x35.1",67.01,"2/6/2023"
"Abesthink Vanity Set with Lighted Sliding Mirror and Charging Station,Makeup Vanity Dask with Drawers & Shelves,Dressing Table and Cushioned Stool Set White","B0C235DS88","https://www.amazon.com/dp/B0C235DS88?psc=1","https://m.media-amazon.com/images/I/81rN-B-jj0L._AC_SX569_.jpg","Abesthink",195.99,"n/a","n/a","188,856","CN",68.11,1,"n/a",0,6,0,"LeisurelyHome","Home & Kitchen","Medium Oversize","FBA","21.3x8.0x35.0",70.01,"4/29/2023"
"FAMAPY Vanity Desk with Mirror and Lights and Drawers, Desk and Chair, Wood for Bedroom White and Grey","B094XRBWFP","https://www.amazon.com/dp/B094XRBWFP?psc=1","https://m.media-amazon.com/images/I/712EbMZNgES._AC_SY450_.jpg","FAMAPY",199.99,771,"154,192.29","152,870","n/a",66.76,1,3.9,797,6,27,"n/a","Home & Kitchen","Small Oversize","MFN","22.0x7.5x36.0",63.01,"5/14/2021"
"Xilingol Makeup Vanity Desk with Mirror & Lights, 37"" Vanity Set with Chair, Modern Dressing Table W/ 2 Drawers & Cabinet, Vanity Dresser for Bedroom, White","B0C4YSTHM6","https://www.amazon.com/dp/B0C4YSTHM6?psc=1","https://m.media-amazon.com/images/I/81Mp3bSLDVL._AC_SX466_.jpg","Xilingol",199.99,"n/a","n/a","169,917","CN","n/a",1,"n/a",0,9,0,"US_Carajali","Home & Kitchen","n/a","MFN","n/a","n/a","5/11/2023"
"Rovaurx Vanity Table with Large Lighted Mirror, Makeup Vanity Dressing Table with Drawer, for Mother's Day, Bedroom Dressing Desk, 11 LED Light Bulbs & Adjustable Brightness, Black RSZT105B","B0B3J9LGV3","https://www.amazon.com/dp/B0B3J9LGV3?psc=1","https://m.media-amazon.com/images/I/71-6GRoeWIL._AC_SY450_.jpg","Rovaurx",89.99,84,"7,559.16","180,802","CN",43.81,1,4.4,59,7,1,"airbuyhome","Home & Kitchen","Small Oversize","MFN","25.4x35.0x7.3",49.10,"n/a"
"Quimoo Makeup Vanity with 360° Rotating Lighted Mirror, Vanity Table with 5 Drawers & 6-Slot Removable Organizer, Vanity Desk with Cushioned Stool, Vanity Set for Girls, Women, White","B09P84Q5CT","https://www.amazon.com/dp/B09P84Q5CT?psc=1","https://m.media-amazon.com/images/I/61pQoKDu+SL._AC_SX466_.jpg","Quimoo",89.99,71,"6,389.29","286,536","CN",63.63,1,4.5,132,9,2,"Quimoo USA","Home & Kitchen","Medium Oversize","MFN","19.9x35.0x14.9",23.80,"1/12/2022"
